Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,PIE AE PUBACCSVSCTRST1,9101 Exchange Dr,,Austin,TX,78754,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.338393,-97.662155,2021-10-05,162545,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PIE AE PUBACCSOAUSTIN1,5517 Manchaca Rd,,Austin,TX,78745,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.216019,-97.796332,2021-10-05,162546,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PIE AE PUB ACC EVIEW1,3401 Webberville Rd,,Austin,TX,78702,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.268116,-97.706104,2021-10-05,162547,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PIE AE PUBACCHIGHLAND1,5930 Middle Fiskville Rd,,Austin,TX,78752,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.322654,-97.712743,2021-10-05,162548,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PIE AE PUB-CENTRALMKTN,4001 N Lamar Blvd,,Austin,TX,78756,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.308484,-97.740767,2021-10-05,162549,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PIE AE HEB 6EA1,1000 E 41st St,,Austin,TX,78751,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.29923,-97.721107,2021-10-05,162550,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PIE AE PUB-HEBCONGRESS,2400 S Congress Ave,,Austin,TX,78704,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.238689,-97.753858,2021-10-05,162551,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PIE AE PUBDENNYSNORTH1,1601 Interstate 35 Frontage Road,,Austin,TX,78702,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.276513,-97.729639,2021-10-05,162552,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PIE AE TLC STATION 1,721 Barton Springs Rd,,Austin,TX,78704,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.258379,-97.751993,2021-10-05,162553,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PIE AE PUBACCRIVERSID1,1230-1290 Grove Blvd,,Austin,TX,78741,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.235093,-97.705194,2021-10-05,162554,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PIE AE PUB UTANTONIO 2,2420 San Antonio St,,Austin,TX,78705,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.288705,-97.742539,2021-10-05,162556,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PIE AE PUB-CENTRALMKTS,4477 S Lamar Blvd,,Austin,TX,78745,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.232256,-97.798438,2021-10-05,162557,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,UNTHSC EV1 UNT STAT 1,1049 Clifton St,,Fort Worth,TX,76107,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.74992,-97.367891,2021-10-05,162559,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PIE AE AUS AIRPORT DC2,2901 Spirit of Texas Dr,,Austin,TX,78719,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.210671,-97.667628,2021-10-05,162560,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,FASTPARK AUS 2,2300 Spirit of Texas Dr,,Austin,TX,78617,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.218294,-97.661946,2021-10-05,162561,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SOUTHLAKE EAST GARAGE 01,1451 Federal Way,,Southlake,TX,76092,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.944131,-97.129078,2021-10-05,162562,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STARBOARD PREMI STATION 1,3409 Premier Dr,,Plano,TX,75023,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.044651,-96.70443,2021-10-05,162563,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,WINDSOR STATION 1,13242-13260 Noel Rd,,Dallas,TX,75240,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.928767,-96.817572,2021-10-05,162564,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MODERA HALL ST1,1810 N Hall St,,Dallas,TX,75204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.79667,-96.790059,2021-10-05,162565,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PIE AE PUBGABLESPRESS2,507 Pressler St,,Austin,TX,78703,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.273037,-97.759986,2021-10-05,162566,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PIE AE PUBACCSVSCTRST2,9101 Exchange Dr,,Austin,TX,78710,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.338568,-97.66223,2021-10-05,162567,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ASH ASH 2 LVL 2,4668 Amesbury Dr,,Dallas,TX,75206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.842011,-96.763267,2021-10-05,162568,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,HYATT PLACE HP STATION 3,9532 Spirit of Austin Ln,,Austin,TX,78719,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.210387,-97.664586,2021-10-05,162570,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ACC STATION STATION 3,905 Town and Country Blvd,,Houston,TX,77024,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.783399,-95.561168,2021-10-05,162571,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BF FLAT BF TRACT1 EV02,2650 N Fitzhugh Ave,,Dallas,TX,75206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.814486,-96.785102,2021-10-05,162572,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,REGENT4010 STATION 2,4010 Regent Blvd,,Irving,TX,75063,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.923132,-97.002811,2021-10-05,162573,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,GALLERIA OAKS GALLERIA OAKS 2,3927 Ranch Rd 620 S,,Austin,TX,78738,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.313186,-97.946482,2021-10-05,162574,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,COA LOT J NW,10137 Hotel Dr,,Austin,TX,78719,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.207439,-97.661026,2021-10-05,162575,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STATION1-PP PP GARAGE,8310 N Capital of Texas Hwy,,Austin,TX,78731,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.386783,-97.768747,2021-10-05,162576,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EIGHTEEN25 BUFFALO SPDWY 1,18383 Buffalo Speedway,,Houston,TX,77054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.669549,-95.423977,2021-10-05,162577,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BROOKFIELD PROP 333 CLAY B2,333 Clay St,,Houston,TX,77002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.757349,-95.371938,2021-10-05,162578,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MEDICAL CITY E MCD GARAGE E,7777 Forest Lane,,Dallas,TX,75230,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.912627,-96.772926,2021-10-05,162579,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BURNET FLATS BURNET FLATS G1,5453 Burnet Rd,,Austin,TX,78756,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.330046,-97.739251,2021-10-05,162580,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ACC STATION STATION 2,525 Yale St,,Houston,TX,77007,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.78119,-95.399133,2021-10-05,162581,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,THE PARK-GARAGE GARAGE P2 L2,3711 S MoPac Expy,,Austin,TX,78746,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.246007,-97.804622,2021-10-05,162582,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TOM THUMB 7TH STREET,2400 W 7th St,,Fort Worth,TX,76107,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.752093,-97.350892,2021-10-05,162583,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MSOH GARAGE STATION 1,1139 E Sonterra Blvd,,San Antonio,TX,78258,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.615224,-98.475825,2021-10-05,162584,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TJC AUTOMOTIVE INSIDE,1530 S SW Loop 323,,Tyler,TX,75709,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.331909,-95.338455,2021-10-05,162585,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BF FLAT BF STATION 1,2630 N Fitzhugh Ave,,Dallas,TX,75204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.814398,-96.784779,2021-10-05,162586,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EIGHTEEN25 SOUTHFORK 1,3333 Southfork Pkwy,,Manvel,TX,77578,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.536707,-95.389101,2021-10-05,162587,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,AVENIDA NORTH,701 Avenida de Las Americas,,Houston,TX,77010,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.754783,-95.356306,2021-10-05,162588,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,AVENIDA SOUTH,1710 Polk St,,Houston,TX,77003,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.750438,-95.360517,2021-10-05,162589,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CELESTE CANTERA LV 3,6107 Via La Cantera,,San Antonio,TX,78256,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.591861,-98.609438,2021-10-05,162590,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BF FLAT BF 2 MANNET ST,4909 Manett St,,Dallas,TX,75206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.813835,-96.784119,2021-10-05,162591,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,B AUSTIN STATION 1,6700 Manchaca Rd,,Austin,TX,78745,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.206406,-97.807047,2021-10-05,162594,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ENCINO STATIONS STATION 1,5707 Southwest Pkwy,,Austin,TX,78735,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.243726,-97.845725,2021-10-05,162595,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VICTORY PLACE STATION 2,1701 Payne St,,Dallas,TX,75201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.79173,-96.809079,2021-10-05,162597,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,GARAGE STATIONS SPACE 474,300 Milam St,,Houston,TX,77002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.763531,-95.363362,2021-10-05,162598,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,FASTPARK HOBBY6,8202 Hansen Rd,,Houston,TX,77075,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.650629,-95.259152,2021-10-05,162599,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LADERA BEND GATED GARAGE 2,7300 Ranch Rd 2222,,Austin,TX,78730,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.372159,-97.80166,2021-10-05,162601,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ACC HAYS CAMPUS 2,1200 Kohlers Crossing,,Kyle,TX,78640,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.027115,-97.871109,2021-10-05,162602,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,RIDGE OFFICE THE RIDGE GW,6805 Wood Hollow Dr,,Austin,TX,78731,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.350591,-97.754534,2021-10-05,162603,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CPSE-SATX SOLEDAD STAT 1,600 Soledad St,,San Antonio,TX,78205,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.431907,-98.492839,2021-10-05,162604,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SEWELL BMW STATION 2,1221 TX-114,,Grapevine,TX,76051,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.924886,-97.061509,2021-10-05,162605,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,OWNER TRAMMELLCROW5,500 W 2nd St,,Austin,TX,78701,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.265885,-97.748891,2021-10-05,162606,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,OWNER TRAMMELL CROW 6,500 W 2nd St,,Austin,TX,78701,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.265909,-97.748953,2021-10-05,162607,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ALEXAN ASHFORD CHARGER #1,1200 N Dairy Ashford Rd,,Houston,TX,77079,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.782505,-95.605207,2021-10-05,162610,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,WHOLE FOODS MKT COLLEYVILLE S1,4801 Colleyville Blvd,,Colleyville,TX,76034,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.879086,-97.155428,2021-10-05,162611,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LADERA BEND BUILDING 3,6585 Jester Blvd,,Austin,TX,78750,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.371215,-97.800887,2021-10-05,162616,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BRADY BRADY 2 PG BG,2728 Cedar Spring Rd,,Dallas,TX,75201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.801969,-96.805013,2021-10-05,162618,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MIRA VISTA STATION 1,2705 Bee Cave Rd,,Austin,TX,78746,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.269525,-97.786972,2021-10-05,162619,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BRADY BRADY 1 PG B2,2728 Cedar Spring Rd,,Dallas,TX,75204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.802011,-96.805087,2021-10-05,162620,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,GARAGE 1 GARAGE ONE,5010 S Congress Ave,,Austin,TX,78745,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.211727,-97.772285,2021-10-05,162621,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MCKINNEY&OLIVE M&O STAT1,2021 McKinney Ave,,Dallas,TX,75201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.791369,-96.804575,2021-10-05,162622,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PIE AE PUBHARCON L2,6601 Vaught Ranch Rd,,Austin,TX,78730,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.373046,-97.806478,2021-10-05,162623,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PARK&ZOOM VALET #2,2601 Cardinal Loop,,Austin,TX,78617,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.213452,-97.657691,2021-10-05,162624,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,THE MICHAEL THE MICHAEL,13535 Lyndhurst St,,Austin,TX,78729,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.477233,-97.785194,2021-10-05,162625,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PARK&ZOOM VALET #5,9518 Hotel Dr,,Austin,TX,78719,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.211668,-97.661771,2021-10-05,162626,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INT-BIO EV CHGR INTBIO EV CHGR1,8206 Cross Park Dr,,Austin,TX,78754,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.33089,-97.668908,2021-10-05,162628,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,FOX HILL MAIN FOX HILL MAIN,8800 w hwy 290,,Austin,TX,78737,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.235116,-97.917332,2021-10-05,162629,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SOUTHLAKE WEST GARAGE 01,351 State St,,Southlake,TX,76092,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.944438,-97.130794,2021-10-05,162630,2021-10-05 00:27:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
